"default_profile","default_profile_image","tweets_like_by_user","followers_count","geo_enabled","verified","account_age_days","account_type","has_description","has_lang","has_background_image_url"
"FALSE","FALSE",15963,89711,"TRUE","TRUE",3406,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",4469,847,"TRUE","FALSE",2795,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",3993,192,"FALSE","FALSE",2780,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",4183,15,"FALSE","FALSE",4184,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",4448,388,"FALSE","FALSE",2959,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",11210,1370173,"TRUE","TRUE",3499,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",18320,5534,"TRUE","TRUE",4141,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1922,24,"FALSE","FALSE",2678,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",998,954,"FALSE","FALSE",2892,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1172,16307,"TRUE","TRUE",3612,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1258,1712815,"TRUE","TRUE",3960,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1,10881,"FALSE","FALSE",2975,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",79,228,"TRUE","FALSE",4579,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1353,4,"FALSE","FALSE",3605,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",1333,21682,"TRUE","FALSE",2673,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",25,2,"FALSE","FALSE",1155,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",18602,226751,"FALSE","FALSE",2526,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",11,1,"FALSE","FALSE",1232,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",99,18,"FALSE","FALSE",1621,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",46,55,"FALSE","FALSE",4152,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2100,6,"FALSE","FALSE",1591,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",2101,235,"FALSE","FALSE",2174,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",66,2507611,"TRUE","TRUE",3346,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",63,0,"FALSE","FALSE",1155,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",3024,390,"TRUE","FALSE",4278,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",23790,1464613,"TRUE","TRUE",4141,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2571,129,"TRUE","FALSE",3320,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",293,302,"FALSE","FALSE",4008,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",790,2,"FALSE","FALSE",1430,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",872,2633498,"TRUE","TRUE",4008,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",22,0,"FALSE","FALSE",1280,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",1472,324,"TRUE","FALSE",3297,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",439,5007659,"TRUE","TRUE",3452,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",0,79,"FALSE","FALSE",764,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",28403,6048,"TRUE","TRUE",3675,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",26840,5106,"FALSE","FALSE",1711,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2024,32,"FALSE","FALSE",3358,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1313,20,"FALSE","FALSE",1350,"human","FALSE","FALSE","FALSE"
"FALSE","FALSE",851,61,"TRUE","FALSE",2688,"human","TRUE","FALSE","TRUE"
"FALSE","FALSE",947,25,"FALSE","FALSE",3860,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",12295,3999,"FALSE","FALSE",4545,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",27758,2086,"TRUE","FALSE",4444,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2200,54,"TRUE","FALSE",4067,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",3372,1356796,"FALSE","TRUE",3274,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1037,86,"FALSE","FALSE",2107,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",5093,534,"TRUE","FALSE",3031,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",229879,2064,"TRUE","FALSE",3834,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1156,17,"FALSE","FALSE",4174,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",114,1971,"TRUE","FALSE",3472,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",466,941681,"FALSE","TRUE",4157,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",223,28590,"TRUE","FALSE",2595,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",5204,5378,"TRUE","TRUE",4199,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",340,5074,"TRUE","FALSE",4130,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",22534,330865,"TRUE","TRUE",4129,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",63377,96999,"FALSE","TRUE",4401,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",5542,836,"FALSE","FALSE",1375,"human","TRUE","FALSE","FALSE"
"TRUE","FALSE",65112,2546,"FALSE","FALSE",1504,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",705,1208421,"TRUE","TRUE",4016,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1332,8,"FALSE","FALSE",1463,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",65,0,"FALSE","FALSE",1444,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",76,0,"FALSE","FALSE",1444,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",47643,191102,"FALSE","TRUE",3006,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",50,25,"FALSE","FALSE",1287,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",2170,1,"FALSE","FALSE",2875,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",985,122,"FALSE","FALSE",1298,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",1230,2189,"TRUE","FALSE",4212,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",3284,3163,"TRUE","TRUE",4069,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",119,1,"FALSE","FALSE",1278,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",152,0,"FALSE","FALSE",1118,"human","TRUE","TRUE","FALSE"
"TRUE","TRUE",1270,27,"FALSE","FALSE",2741,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",2502,1608,"TRUE","TRUE",3961,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",19052,55,"TRUE","FALSE",3277,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1050,3,"FALSE","FALSE",3290,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",44643,289,"FALSE","FALSE",1984,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2612,45,"FALSE","FALSE",2860,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",92,1,"FALSE","FALSE",1155,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",5412,135,"TRUE","FALSE",2614,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",874,365,"FALSE","FALSE",2470,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",346,4,"FALSE","FALSE",1412,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",4,321,"FALSE","FALSE",1312,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",24,490794,"TRUE","FALSE",3982,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2005,12,"FALSE","FALSE",3135,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",3679,917,"FALSE","FALSE",3976,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",20313,157,"TRUE","FALSE",1639,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",1468,131,"TRUE","FALSE",4014,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",243,463284,"TRUE","TRUE",3978,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",11359,988,"TRUE","FALSE",3413,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",9323,257,"FALSE","FALSE",1990,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",14882,550,"TRUE","FALSE",3014,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5,86414,"FALSE","FALSE",3137,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",54194,2406,"FALSE","FALSE",2340,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",55629,595,"FALSE","FALSE",3711,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",3207,1182741,"TRUE","TRUE",3318,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2544,20616,"FALSE","TRUE",3418,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",6591,2069860,"TRUE","TRUE",3837,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2036,305,"FALSE","FALSE",2396,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",503,10,"FALSE","FALSE",816,"human","FALSE","FALSE","FALSE"
"TRUE","FALSE",395,125,"TRUE","FALSE",2893,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",13,84,"TRUE","FALSE",3379,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",874,6151,"FALSE","TRUE",3233,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",301,10174,"TRUE","FALSE",4805,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",870,66,"FALSE","FALSE",946,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",25,19,"FALSE","FALSE",2094,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",3324,715,"TRUE","FALSE",3389,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",20207,39155,"TRUE","FALSE",4246,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",377,266,"TRUE","FALSE",4221,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",10212,9597,"TRUE","TRUE",4130,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7385,1592,"FALSE","FALSE",1240,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",283,14,"FALSE","FALSE",1077,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",157,5,"FALSE","FALSE",1849,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",2340,255,"TRUE","FALSE",3752,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",942,3842,"TRUE","FALSE",3885,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",179898,1026,"FALSE","FALSE",1128,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",9095,2829,"FALSE","FALSE",1637,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",888,1002,"TRUE","FALSE",3676,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1795,165,"TRUE","FALSE",774,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",34278,1330,"TRUE","FALSE",3351,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",12339,314,"TRUE","FALSE",2640,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1219,3,"FALSE","FALSE",3283,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",15001,515,"FALSE","FALSE",1446,"human","TRUE","FALSE","FALSE"
"TRUE","TRUE",0,1,"FALSE","FALSE",1154,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",8224,193133,"FALSE","FALSE",2821,"human","TRUE","FALSE","TRUE"
"FALSE","FALSE",18794,163,"TRUE","FALSE",3344,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2082,17,"FALSE","FALSE",3327,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",26148,8020,"FALSE","FALSE",1689,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",42,12,"FALSE","FALSE",4013,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",192,971205,"TRUE","TRUE",4170,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1269,12,"FALSE","FALSE",4187,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",3,87165,"TRUE","TRUE",4174,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",647,44,"FALSE","FALSE",1879,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",259,1,"FALSE","FALSE",3589,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2262,3,"FALSE","FALSE",3142,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",173,0,"FALSE","FALSE",1287,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",16556,522,"TRUE","FALSE",2682,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",375,80280,"FALSE","TRUE",4891,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",522,34,"FALSE","FALSE",2469,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",24267,1249,"TRUE","FALSE",3076,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",4278,83,"TRUE","FALSE",1724,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2328,20,"FALSE","FALSE",2589,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",9279,165,"FALSE","FALSE",4022,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",292,11741611,"FALSE","TRUE",3771,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",9,1690952,"TRUE","TRUE",2320,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1349,2,"FALSE","FALSE",2541,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",159,1,"FALSE","FALSE",1118,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",2374,53,"TRUE","FALSE",2840,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1409,78,"FALSE","FALSE",2841,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",139,0,"FALSE","FALSE",1445,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",537,35,"TRUE","FALSE",3527,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",91591,223,"TRUE","FALSE",3881,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1176,66249,"TRUE","TRUE",4167,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",33616,40441,"TRUE","TRUE",3861,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2352,12,"FALSE","FALSE",2928,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",5785,134,"TRUE","FALSE",1840,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1485,17,"TRUE","FALSE",3918,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",2425,23,"FALSE","FALSE",3793,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1999,1157,"FALSE","TRUE",3688,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",114,1,"FALSE","FALSE",3093,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",530,122501,"FALSE","TRUE",4145,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",787,261,"TRUE","FALSE",2264,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",31,5748140,"FALSE","TRUE",2348,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",240,293506,"FALSE","FALSE",3371,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",14823,1849,"FALSE","FALSE",3437,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",6,190713,"FALSE","FALSE",3858,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",3159,3207313,"TRUE","TRUE",4379,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",0,416,"FALSE","FALSE",3842,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",79482,35255,"TRUE","TRUE",3461,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",24117,500,"TRUE","FALSE",3096,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",420,10,"FALSE","FALSE",1670,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",9,935360,"FALSE","TRUE",4045,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",203,10,"FALSE","FALSE",2243,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1752,213,"FALSE","FALSE",1723,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",55,0,"FALSE","FALSE",1444,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",399,9,"FALSE","FALSE",3517,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2101,47,"TRUE","FALSE",3089,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",256,1,"FALSE","FALSE",2796,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",2182,147,"FALSE","FALSE",2074,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",440,22,"FALSE","FALSE",4141,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1242,4,"FALSE","FALSE",2294,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",762,1322371,"FALSE","FALSE",4123,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5414,60,"FALSE","FALSE",691,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",4403,112,"TRUE","FALSE",3819,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",216,3,"FALSE","FALSE",1071,"human","FALSE","FALSE","FALSE"
"FALSE","FALSE",82153,215766,"TRUE","TRUE",4202,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",24,0,"FALSE","FALSE",1155,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",997,93,"TRUE","FALSE",2300,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1154,82,"TRUE","FALSE",3534,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",5725,1362737,"FALSE","FALSE",4070,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",721,161,"TRUE","FALSE",3426,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",9,282942,"FALSE","TRUE",3091,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",703,78197,"TRUE","TRUE",4101,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",58844,240,"TRUE","FALSE",1039,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",175973,2049,"FALSE","FALSE",3118,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",17171,381,"FALSE","FALSE",3322,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",17793,3009854,"TRUE","TRUE",3732,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3839,5365351,"TRUE","TRUE",3871,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",881,82,"FALSE","FALSE",983,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",0,8,"FALSE","FALSE",1195,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",2402,441838,"FALSE","TRUE",4199,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1503,3067,"TRUE","TRUE",3836,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",697,43,"FALSE","FALSE",1349,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",813,2425027,"TRUE","TRUE",3134,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",22123,210225,"FALSE","FALSE",2392,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",12672,1730,"FALSE","FALSE",2327,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2079,38,"FALSE","FALSE",3490,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",0,21,"FALSE","FALSE",2019,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",15,43,"FALSE","FALSE",1961,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",2663,240,"FALSE","FALSE",3713,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",6,5,"FALSE","FALSE",1305,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",21246,1025,"TRUE","FALSE",792,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",53249,1420,"FALSE","FALSE",1197,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",6836,59,"FALSE","FALSE",1007,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",11003,1559640,"FALSE","FALSE",3161,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",9772,54,"FALSE","FALSE",3349,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",3176,279,"TRUE","FALSE",2906,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",16405,818,"TRUE","FALSE",3362,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2269,13,"FALSE","FALSE",3480,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",286,1174510,"TRUE","TRUE",4170,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1940,105,"FALSE","FALSE",3804,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",68067,7527,"TRUE","TRUE",4202,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3515,2254321,"FALSE","TRUE",4140,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",4941,197,"FALSE","FALSE",1721,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",80,0,"FALSE","FALSE",1444,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",86,776355,"FALSE","TRUE",2564,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",50548,1631,"TRUE","FALSE",3789,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1366,37,"FALSE","FALSE",1261,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",61485,7153,"TRUE","TRUE",1675,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",19039,2589,"FALSE","FALSE",2485,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",123,5,"FALSE","FALSE",2829,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",725,2263745,"FALSE","FALSE",4111,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",1848,470,"TRUE","FALSE",3568,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",13232,2231,"FALSE","FALSE",3505,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",11528,4424,"TRUE","TRUE",2762,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1392,16,"TRUE","FALSE",2383,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",10696,7044,"TRUE","FALSE",3263,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2574,13,"FALSE","FALSE",1337,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",331,695,"TRUE","FALSE",3407,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1897,68,"TRUE","FALSE",2760,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",58652,572,"TRUE","FALSE",3056,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",54443,147,"FALSE","FALSE",4050,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",1,2,"FALSE","FALSE",2425,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",306,44,"TRUE","FALSE",3230,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",43324,2886,"TRUE","FALSE",3041,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",666,497,"TRUE","FALSE",1910,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",4821,24666,"FALSE","FALSE",4221,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3676,50,"FALSE","FALSE",3387,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2186,152,"TRUE","FALSE",1575,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",148775,24369,"FALSE","FALSE",1300,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",2,39,"FALSE","FALSE",1396,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1539,3922,"FALSE","FALSE",1319,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",15303,44,"FALSE","FALSE",1463,"human","FALSE","FALSE","FALSE"
"FALSE","FALSE",3472,10014,"TRUE","TRUE",3025,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1994,148,"FALSE","FALSE",1279,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",595,67,"TRUE","FALSE",1361,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",0,26,"FALSE","FALSE",1325,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",182,1790,"FALSE","FALSE",4103,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5641,5631,"FALSE","FALSE",2995,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",6251,102344,"TRUE","TRUE",4087,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2037,258,"FALSE","FALSE",1569,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",122,12,"FALSE","FALSE",3481,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",101,1,"FALSE","FALSE",2732,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",26185,3897,"FALSE","FALSE",943,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",542,15,"FALSE","FALSE",3474,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",219,204,"FALSE","FALSE",1778,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5143,890484,"TRUE","TRUE",4136,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",36797,12493944,"FALSE","TRUE",4148,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",700,13,"FALSE","FALSE",4073,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",341544,1097,"FALSE","FALSE",4866,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",19973,2313092,"FALSE","TRUE",2741,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",7,4,"FALSE","FALSE",3271,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",15252,528562,"TRUE","TRUE",4070,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",19793,831496,"TRUE","TRUE",4173,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",530,28,"FALSE","FALSE",2227,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",1369,17,"FALSE","FALSE",666,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",387955,7209,"TRUE","FALSE",1994,"human","FALSE","FALSE","TRUE"
"TRUE","TRUE",11,2,"FALSE","FALSE",2665,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2235,15,"FALSE","FALSE",3717,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",0,1119542,"TRUE","TRUE",3990,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",54,12,"FALSE","FALSE",2077,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",126,297959,"TRUE","TRUE",4106,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",245,52078,"TRUE","FALSE",4174,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",8985,1408020,"TRUE","TRUE",3779,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1403,16,"TRUE","FALSE",3487,"human","TRUE","TRUE","TRUE"
